_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6443d8d870e2cbb2440e7197,46,6,0,6,0,0,2,2,2,4,153,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7198,47,3,0,0,1,0,2,2,2,4,110,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7199,27,4,1,1,0,0,0,2,2,4,198,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e719a,53,6,0,6,0,2,0,2,2,4,136,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e719b,55,4,0,5,0,0,0,2,2,4,173,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e719c,38,3,2,1,0,0,0,2,2,4,294,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e719d,27,4,1,1,0,2,0,2,2,4,784,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e719e,40,2,0,6,0,2,0,2,2,4,310,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e719f,42,3,1,0,0,2,2,2,2,4,107,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a0,31,8,0,6,0,2,0,2,2,4,298,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a1,43,2,1,1,0,2,0,2,2,4,110,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a2,34,3,1,5,0,0,2,2,2,4,1000,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e71a3,39,2,1,1,0,2,0,2,2,4,361,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a4,50,5,0,4,0,2,0,2,2,4,695,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e71a5,52,3,1,5,1,0,2,2,2,4,137,11,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a6,43,2,1,1,0,2,0,2,2,4,335,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a7,44,2,0,5,0,0,0,2,2,4,735,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e71a8,28,3,1,3,0,0,0,2,2,4,75,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71a9,55,7,0,1,0,2,2,2,2,4,57,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71aa,28,3,1,3,0,0,0,2,2,4,159,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ab,39,2,1,1,0,2,0,2,2,4,337,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ac,50,4,0,6,0,0,2,2,2,4,337,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ad,28,3,1,3,0,2,0,2,2,4,267,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ae,28,3,1,3,0,0,0,2,2,4,803,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71af,45,4,0,6,0,2,0,2,2,4,115,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b0,56,3,0,3,1,0,0,2,2,4,282,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b1,32,3,0,4,0,2,0,1,2,4,168,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b2,44,3,0,5,1,0,0,2,2,4,18,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b3,48,2,0,6,0,0,0,2,2,4,54,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b4,38,4,1,5,0,2,0,2,2,4,172,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b5,32,3,0,4,0,0,0,2,2,4,256,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b6,25,4,1,1,0,0,2,2,2,4,112,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b7,36,1,1,1,0,2,0,2,2,4,862,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e71b8,45,4,2,5,1,0,0,2,2,4,134,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71b9,52,2,0,1,0,0,0,2,2,4,324,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ba,44,3,0,0,0,2,0,2,2,4,65,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71bb,40,2,1,6,0,2,0,2,2,4,250,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71bc,40,2,1,6,0,2,0,2,2,4,198,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71bd,40,2,1,6,0,0,0,1,2,4,241,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71be,60,5,0,1,1,2,0,2,2,4,79,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71bf,42,3,1,0,0,2,0,2,2,4,112,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c0,56,4,0,5,1,2,0,2,2,4,86,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c1,50,2,0,6,0,2,0,2,2,4,127,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c2,48,2,2,6,1,2,0,2,2,4,246,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c3,51,5,0,3,1,2,0,2,2,4,50,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c4,43,2,1,1,0,2,0,2,2,4,71,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c5,35,1,1,3,0,0,0,2,2,4,61,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c6,39,8,0,2,0,2,0,2,2,4,40,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c7,53,5,0,1,0,0,0,2,2,4,720,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c8,40,4,0,4,0,0,0,2,2,4,175,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71c9,40,4,0,4,0,0,0,2,2,4,234,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ca,27,2,0,6,0,2,0,2,2,4,226,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71cb,27,2,0,6,0,1,1,2,2,4,352,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71cc,52,3,0,5,1,0,0,2,2,4,227,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71cd,39,2,0,1,0,2,0,2,2,4,214,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ce,56,8,0,3,1,0,0,2,2,4,571,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71cf,32,3,0,0,0,0,0,1,2,4,110,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d0,29,1,1,6,0,0,0,2,2,4,246,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d1,51,4,2,4,0,0,0,2,2,4,63,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d2,56,3,0,3,1,2,0,2,2,4,113,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d3,38,2,0,6,0,0,0,2,2,4,188,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d4,34,4,0,6,0,2,0,2,2,4,133,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d5,42,4,1,4,0,2,0,2,2,4,98,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d6,47,3,0,2,1,0,0,2,2,4,51,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d7,33,3,0,3,0,0,0,1,2,4,286,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d8,27,4,1,5,0,2,0,2,2,4,238,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71d9,45,2,0,4,0,0,0,2,2,4,49,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71da,35,6,0,6,0,0,0,2,2,4,102,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71db,48,2,1,1,0,0,2,2,2,4,18,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71dc,52,2,0,1,0,0,0,2,2,4,795,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71dd,46,4,2,6,1,2,0,1,2,4,1946,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e71de,56,3,0,3,1,2,0,2,2,4,560,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71df,45,2,0,1,0,2,0,2,2,4,172,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e0,57,3,0,0,1,0,2,2,2,4,77,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e1,50,2,0,6,0,0,0,2,2,4,99,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e2,57,3,0,0,1,2,0,2,2,4,153,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e3,60,5,0,1,1,2,0,1,2,4,297,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e4,60,5,0,2,1,0,0,2,2,4,135,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e5,60,5,0,2,1,0,0,2,2,4,95,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e6,57,3,0,0,1,2,0,1,2,4,182,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e7,31,2,1,1,0,0,0,2,2,4,168,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e8,51,4,2,5,1,2,0,2,2,4,102,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71e9,51,3,0,0,0,0,0,2,2,4,46,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ea,45,2,0,4,0,0,0,2,2,4,1106,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71eb,49,2,2,1,0,2,0,2,2,4,81,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ec,59,3,0,5,0,0,0,2,2,4,124,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ed,56,3,0,3,1,0,0,2,2,4,236,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ee,43,3,0,1,0,2,2,2,2,4,132,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ef,31,10,0,6,0,2,0,2,2,4,94,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f0,54,7,0,1,1,0,0,2,2,4,203,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f1,28,3,1,3,0,0,2,2,2,4,184,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f2,50,4,0,6,0,0,0,2,2,4,146,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f3,57,5,1,0,0,0,0,1,2,4,102,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f4,39,2,0,1,0,0,0,2,2,4,184,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f5,50,4,0,6,0,2,0,2,2,4,367,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f6,47,2,0,2,0,2,0,2,2,4,426,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f7,45,2,2,1,0,2,0,2,2,4,800,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f8,58,5,0,4,0,2,0,2,2,4,96,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71f9,46,4,2,6,0,0,2,2,2,4,165,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71fa,55,3,0,3,0,0,0,2,2,4,357,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71fb,41,8,0,3,0,2,0,2,2,4,177,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71fc,53,4,0,4,1,0,0,2,2,4,69,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71fd,54,5,0,4,0,2,0,2,2,4,72,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71fe,53,4,0,4,1,0,0,2,2,4,209,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e71ff,59,5,2,3,1,2,0,1,2,4,362,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e7200,40,3,0,3,1,0,2,2,2,4,49,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7201,51,0,0,0,1,2,0,2,2,4,135,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7202,28,3,1,3,0,2,2,2,2,4,132,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7203,56,4,0,5,1,2,0,2,2,4,177,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7204,27,2,0,6,0,0,0,2,2,4,67,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7205,49,2,0,1,0,0,2,2,2,4,204,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7206,57,2,1,5,0,2,0,2,2,4,153,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7207,51,1,0,1,1,2,2,2,2,4,239,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7208,38,4,1,5,0,0,0,2,2,4,337,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7209,54,4,0,4,0,2,0,1,2,4,149,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720a,51,3,0,3,1,2,0,2,2,4,97,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720b,41,2,0,3,1,2,0,2,2,4,471,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720c,48,2,1,1,0,2,2,1,2,4,214,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720d,54,4,0,4,0,0,0,2,2,4,796,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720e,58,5,0,4,0,2,0,2,2,4,51,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e720f,55,6,0,3,0,2,0,1,2,4,106,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7210,52,3,0,3,1,2,0,2,2,4,211,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7211,42,2,0,1,0,2,0,2,2,4,311,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7212,34,4,0,6,0,2,2,2,2,4,483,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7213,58,5,0,4,0,2,2,2,2,4,605,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7214,50,3,0,3,1,2,2,2,2,4,110,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7215,48,3,0,0,1,0,0,2,2,4,276,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7216,53,2,0,6,0,0,0,1,2,4,120,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7217,54,5,0,4,0,0,2,2,2,4,39,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7218,39,2,0,6,0,2,0,2,2,4,127,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7219,52,3,0,0,1,0,0,2,2,4,80,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721a,59,5,2,6,0,0,0,1,2,4,87,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721b,28,3,1,3,0,0,0,2,2,4,66,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721c,42,2,1,1,0,0,0,2,2,4,163,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721d,54,7,0,1,1,2,0,2,2,4,83,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721e,51,4,2,5,1,0,0,1,2,4,511,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e721f,28,4,1,5,0,2,0,2,2,4,184,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7220,35,1,1,3,0,0,0,2,2,4,102,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7221,28,3,1,3,0,0,0,2,2,4,53,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7222,39,2,0,6,0,0,0,2,2,4,743,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e7223,55,5,0,0,1,2,0,2,2,4,129,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7224,55,5,0,0,1,2,2,2,2,4,258,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7225,52,3,0,0,1,2,0,2,2,4,2015,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e7226,56,2,0,6,1,0,0,2,2,4,98,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7227,48,8,2,4,0,0,0,1,2,4,657,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7228,53,6,0,6,0,2,0,1,2,4,199,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7229,54,3,0,3,0,0,0,2,2,4,261,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722a,26,1,0,1,0,2,0,2,2,4,442,12,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722b,60,6,0,6,0,0,0,2,2,4,241,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722c,49,4,0,4,1,2,2,2,2,4,152,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722d,32,2,1,1,0,2,0,2,2,4,147,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722e,55,7,0,1,0,2,2,2,2,4,730,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e722f,52,3,0,0,1,2,0,2,2,4,36,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7230,30,4,0,1,0,0,0,2,2,4,1161,26,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7231,58,2,0,3,0,0,0,2,2,4,90,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7232,50,4,0,6,0,0,0,2,2,4,95,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7233,38,3,0,1,0,0,0,2,2,4,102,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7234,56,2,0,6,0,2,2,2,2,4,374,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7235,36,1,0,1,0,0,0,2,2,4,468,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7236,51,10,0,2,1,0,0,2,2,4,141,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7237,32,10,2,6,0,0,0,2,2,4,155,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7238,50,0,0,0,1,1,1,2,2,4,356,9,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7239,46,4,2,6,0,0,0,2,2,4,147,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e723a,45,2,0,2,0,0,2,2,2,4,268,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e723b,47,2,0,6,0,0,0,2,2,4,84,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e723c,41,2,0,3,1,0,0,1,2,4,259,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e723d,57,10,2,1,0,1,1,2,2,4,360,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e723e,55,5,0,4,0,2,0,2,2,4,1031,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e723f,46,4,0,4,0,1,1,2,2,4,1368,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7240,51,1,0,1,1,2,0,2,2,4,507,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7241,42,2,0,6,1,0,0,2,2,4,148,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7242,27,4,1,5,0,2,0,2,2,4,266,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7243,36,9,1,5,0,0,0,2,2,4,295,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7244,58,1,0,1,0,0,0,2,2,4,134,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7245,33,4,1,1,0,2,0,2,2,4,270,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7246,33,1,0,1,0,2,0,2,2,4,396,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7247,28,1,1,1,0,2,0,2,2,4,273,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7248,58,1,0,1,0,2,0,2,2,4,72,30,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7249,42,3,1,0,0,1,1,1,2,4,385,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724a,52,2,2,1,0,0,0,2,2,4,87,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724b,43,4,0,4,0,0,0,2,2,4,161,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724c,51,10,0,2,1,2,0,2,2,4,92,15,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724d,53,5,0,4,0,0,0,2,2,4,124,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724e,39,8,0,6,0,0,0,2,2,4,356,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e724f,49,4,0,4,1,0,0,2,2,4,394,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7250,51,2,0,6,0,0,0,2,2,4,293,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7251,48,2,1,1,0,0,0,2,2,4,135,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7252,60,4,0,1,0,0,0,2,2,4,590,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e7253,28,1,0,1,0,0,2,2,2,4,200,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7254,46,11,1,5,0,2,0,2,2,4,587,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7255,59,5,0,3,1,0,0,2,2,4,1330,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6443d8d870e2cbb2440e7256,45,3,0,0,0,0,0,2,2,4,194,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7257,49,2,2,1,0,2,0,2,2,4,238,4,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6443d8d870e2cbb2440e7258,52,2,0,6,0,0,2,2,2,4,171,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
